WFP_ISO3,region_name,adm0_id,adm0_name,adm1_id,adm1_name,adm2_id,adm2_name,mkt_id,mkt_name,mkt_lat,mkt_lng
BFA,RBD,42,Burkina Faso,40288,Sud-ouest,12114,Bougouriba,131,Diebougou,10.966667,-3.25
CMR,RBD,45,Cameroon,818,ExtrOme - Nord,12482,Logone - Et - Chari,1590,Kousseri,12.0783333,15.0308333
CMR,RBD,45,Cameroon,818,ExtrOme - Nord,12482,Logone - Et - Chari,1591,Logone-Birni,11.7781,15.1037
CMR,RBD,45,Cameroon,818,ExtrOme - Nord,12486,Mayo-Tsanaga,1592,Mada,10.795839,13.941933
CMR,RBD,45,Cameroon,820,Nord,12498,BTnoue,1580,Adoumri,9.25,13.8
CMR,RBD,45,Cameroon,820,Nord,12500,Mayo-Louti,1585,Figuil,9.75,13.966667
CMR,RBD,45,Cameroon,820,Nord,12498,BTnoue,1593,Garoua,9.3,13.4
CMR,RBD,45,Cameroon,820,Nord,12499,Faro,1582,Gode,8.5333333,13.0833333
CMR,RBD,45,Cameroon,820,Nord,12500,Mayo-Louti,1584,Guider,9.9341667,13.9486111
CMR,RBD,45,Cameroon,820,Nord,12501,Mayo - Rey,1589,Madingring,8.455859,15.007081
CMR,RBD,45,Cameroon,820,Nord,12500,Mayo-Louti,1586,Mayo Oulo,9.9594,13.6222
CMR,RBD,45,Cameroon,820,Nord,12501,Mayo - Rey,1587,Mbaiboum,7.5439583,15.447175
CMR,RBD,45,Cameroon,820,Nord,12499,Faro,1581,Pintchoumba,8.483333,13.45
CMR,RBD,45,Cameroon,820,Nord,12498,BTnoue,1579,Pitoa,9.3833333,13.5333333
CMR,RBD,45,Cameroon,820,Nord,12499,Faro,1583,Poli,8.4691,13.2446
CMR,RBD,45,Cameroon,820,Nord,12501,Mayo - Rey,1588,Rey Bouba,8.6666667,14.1833333
CMR,RBD,45,Cameroon,821,Nord - Ouest,12491,Boyo,1578,Ngong,6.583333,10.433333
CPV,RBD,47,Cape Verde,848,Santiago,12826,Sao Domingos,535,Santiago,14.992,-23.52
CPV,RBD,47,Cape Verde,849,Santo Antao,12830,Concelho de Porto Novo,533,Santo Antao,17.02,-25.06
CPV,RBD,47,Cape Verde,851,Sao Vicente,12833,Sao Vicente,534,Sao Vicente,16.88,-24.98
CAF,RBD,49,Central African Republic,67154,Bangui,67155,Bangui,685,Bangui,4.366667,18.583333
CAF,RBD,49,Central African Republic,856,Haute-Kotto,12846,Bria,1857,Bria,6.533333,21.983333
CAF,RBD,49,Central African Republic,860,Mbomou,12866,Bangassou,1856,Bangassou,4.733329773,22.81666756
CAF,RBD,49,Central African Republic,861,Nana-Gribizi,0,,1790,Kaga bandoro,7,19.18333244
CAF,RBD,49,Central African Republic,862,Nana-MambTrT,0,,1791,Bouar,5.949999809,15.60000038
CAF,RBD,49,Central African Republic,864,Ouaka,12883,Bambari,686,Bambari,5.761944,20.667222
CAF,RBD,49,Central African Republic,865,Ouham,0,,1792,Bossangoa,6.497726917,17.44993973
CAF,RBD,49,Central African Republic,866,Ouham PendT,0,,1793,Paoua,7.25,16.43333244
TCD,RBD,50,Chad,12923,Barh Koh,65663,Sarh,235,Sarh,9.1429,18.3923
TCD,RBD,50,Chad,12914,Barl El Gazal,65623,Moussoro,233,Moussoro,13.640841,16.490069
TCD,RBD,50,Chad,873,Guera,65428,Dadjo-i,231,Mongo,12.184412,18.693031
TCD,RBD,50,Chad,12912,Hadjer Lamis,65629,Ndjamena,234,Ndjamena,12.11,15.04
TCD,RBD,50,Chad,12915,Kanem,65670,Sultanat,230,Mao,14.121159,15.310305
TCD,RBD,50,Chad,875,Lac,65415,Bol,229,Bol,13.5,14.683333
TCD,RBD,50,Chad,12918,Logone Oriental,65479,Gore,236,Gore,7.92,16.63
TCD,RBD,50,Chad,12918,Logone Oriental,65585,Mbaikoro,232,Moundou,8.5666667,16.0833333
TCD,RBD,50,Chad,12927,Ouaddai,65501,Kachimel-abeche,228,Abeche,13.8166667,20.8166667
CIV,RBD,66,Cote d'Ivoire,40694,#Haut-sassandra,16857,,835,Daloa,6.8747222,-6.4519444
CIV,RBD,66,Cote d'Ivoire,1046,#Moyen Comoe,16859,,839,Abengourou,6.7297222,-3.4963889
CIV,RBD,66,Cote d'Ivoire,40693,#Moyen-Cavally,16855,,837,Duekoue,6.7380556,-7.3430556
CIV,RBD,66,Cote d'Ivoire,40693,#Moyen-Cavally,16848,,838,Guiglo,6.5402778,-7.4858333
CIV,RBD,66,Cote d'Ivoire,16838,$District Autonome de Yamoussoukro,14911,,834,Adjame,5.36,-4.02
CIV,RBD,66,Cote d'Ivoire,1041,Denguele,16860,$Kabadougou,128,Odienne,9.51,-7.5691667
CIV,RBD,66,Cote d'Ivoire,40692,Montagnes,16867,$Tonkpi,836,Danane,7.2627778,-8.1597222
CIV,RBD,66,Cote d'Ivoire,40692,Montagnes,16867,$Tonkpi,127,Man,7.4052778,-7.5475
CIV,RBD,66,Cote d'Ivoire,1051,Vallee Du Bandama,16850,$GbOke,125,Bouake,7.6833333,-5.0330556
CIV,RBD,66,Cote d'Ivoire,1051,Vallee Du Bandama,16856,$Hambol,126,Katiola,8.1333333,-5.1
GMB,RBD,90,Gambia,112869,$Kanifing Municipal Council,16416,,277,Bakau,13.478056,-16.681944
GMB,RBD,90,Gambia,112869,$Kanifing Municipal Council,16405,,278,Banjul,13.453056,-16.5775
GMB,RBD,90,Gambia,112869,$Kanifing Municipal Council,16416,,290,Latri kunda,13.448611,-16.685278
GMB,RBD,90,Gambia,112869,$Kanifing Municipal Council,16416,,912,Serrekunda,13.438333,-16.678056
GMB,RBD,90,Gambia,1285,Central River,16414,Sami,279,Bansang,13.433333,-14.65
GMB,RBD,90,Gambia,1285,Central River,16406,Fulladu West,916,BrikamaBa,13.533333,-14.933333
GMB,RBD,90,Gambia,1285,Central River,16410,Niamina East,1356,Jarreng,13.616667,-15.183333
GMB,RBD,90,Gambia,1285,Central River,16408,Lower Saloum,284,Kaur Wharf Town,13.7,-15.316667
GMB,RBD,90,Gambia,1285,Central River,16412,Niani,287,Kuntaur,13.65,-14.866667
GMB,RBD,90,Gambia,1285,Central River,16412,Niani,920,Wassu,13.683333,-14.883333
GMB,RBD,90,Gambia,1285,Central River,16410,Niamina East,915,Wellingara,13.633333,-15.033333
GMB,RBD,90,Gambia,1287,Lower River,16420,Kiang Central,288,Kwinella Nya Kunda,13.4,-15.8
GMB,RBD,90,Gambia,1287,Lower River,16419,Jarra West,914,Soma,13.433333,-15.533333
GMB,RBD,90,Gambia,1288,North Bank,16426,Lower Niumi,282,Essau / Barra,13.482778,-16.545556
GMB,RBD,90,Gambia,1288,North Bank,16427,Upper Baddibu,283,Farafenni,13.566667,-15.6
GMB,RBD,90,Gambia,1288,North Bank,16423,Central Baddibu,286,Ker Pate Kore,13.58551979,-15.97072124
GMB,RBD,90,Gambia,1288,North Bank,16425,Lower Baddibu,285,Kerewan,13.489444,-16.091111
GMB,RBD,90,Gambia,1288,North Bank,16428,Upper Niumi,289,Lamin,13.352222,-16.433889
GMB,RBD,90,Gambia,1288,North Bank,16426,Lower Niumi,919,Ndugu Kebbeh,13.540278,-16.321944
GMB,RBD,90,Gambia,1289,Upper River,16432,Wuli,280,Basse Santa su,13.316667,-14.216667
GMB,RBD,90,Gambia,1289,Upper River,16429,Fulladu East,918,Sare Bojo,13.316667,-14.533333
GMB,RBD,90,Gambia,1289,Upper River,16431,Sandu,917,Sare Ngai,13.5,-14.433333
GMB,RBD,90,Gambia,1290,West Coast,16438,Kombo Central,281,Brikama,13.2675,-16.646111
GMB,RBD,90,Gambia,1290,West Coast,16441,Kombo South,1355,Gunjur,13.181667,-16.758333
GMB,RBD,90,Gambia,1290,West Coast,16436,Foni Jarrol,1514,Kalagi,13.24,-15.83
GMB,RBD,90,Gambia,1290,West Coast,16433,Foni Bintang-karenai,913,Sibanor,13.208056,-16.196389
GHA,RBD,94,Ghana,1324,Ashanti,16575,Ejura-Sekyedumasi,223,Ejura,7.383333,-1.366667
GHA,RBD,94,Ghana,1324,Ashanti,16577,Kumasi,215,Kumasi,6.683333,-1.616667
GHA,RBD,94,Ghana,1324,Ashanti,16565,Adansi West,216,Obuasi,6.2,-1.666667
GHA,RBD,94,Ghana,1325,Brong Ahafo,0,,1711,Badu,7.692,-2.23
GHA,RBD,94,Ghana,1325,Brong Ahafo,16590,Sene,1724,Kajeji,7.784,-0.229
GHA,RBD,94,Ghana,1325,Brong Ahafo,16588,Kintampo,1726,Kintampo,8.0592612,-1.7295503
GHA,RBD,94,Ghana,1325,Brong Ahafo,16591,Sunyani,217,Sunyani,7.333333,-2.333333
GHA,RBD,94,Ghana,1325,Brong Ahafo,16593,Techiman,218,Techiman,7.583333,-1.933333
GHA,RBD,94,Ghana,1325,Brong Ahafo,0,,1738,Yeji,8.21667,-0.65
GHA,RBD,94,Ghana,1326,Central,16601,Cape Coast,213,Cape Coast,5.1,-1.25
GHA,RBD,94,Ghana,1326,Central,16603,Mfantsiman,214,Mankessim,5.266667,-1.016667
GHA,RBD,94,Ghana,1327,Eastern,16617,New Juaben,212,Koforidua,6.083333,-0.25
GHA,RBD,94,Ghana,1328,Greater Accra,16621,Accra,209,Accra,5.55,-0.216667
GHA,RBD,94,Ghana,1328,Greater Accra,16625,Tema,210,Tema,5.616667,-0.016667
GHA,RBD,94,Ghana,1329,Northern,0,,1712,Banda,8.3153241,-0.1316569
GHA,RBD,94,Ghana,1329,Northern,0,,1714,Bimbilla,8.8497,0.06303
GHA,RBD,94,Ghana,1329,Northern,0,,1717,Bunkprugu,10.5127231,0.098043
GHA,RBD,94,Ghana,1329,Northern,16629,Gushiegu/Karaga,1721,Gushegu,9.9212941,-0.2174318
GHA,RBD,94,Ghana,1329,Northern,0,,1727,Kpandai,8.4705282,-0.0116586
GHA,RBD,94,Ghana,1329,Northern,16628,East Mamprusi,1731,Nalerigu,10.523772,-0.3701276
GHA,RBD,94,Ghana,1329,Northern,16631,Saboba/Chereponi,1734,Saboba,9.7064051,0.3136781
GHA,RBD,94,Ghana,1329,Northern,16633,Tamale,220,Tamale,9.4,-0.833333
GHA,RBD,94,Ghana,1329,Northern,16637,Yendi,1739,Yendi,9.4450438,-0.0093266
GHA,RBD,94,Ghana,1329,Northern,16638,Zabzugu/Tatale,1740,Zabzugu,9.295001,0.3701276
GHA,RBD,94,Ghana,1330,Upper East,16639,Bawku East,1713,Bawku,11.0541118,-0.2385387
GHA,RBD,94,Ghana,1330,Upper East,16641,Bolgatanga,221,Bolga,10.785556,-0.851389
GHA,RBD,94,Ghana,1330,Upper East,16642,Bongo,1715,Bongo,10.9090167,-0.8079772
GHA,RBD,94,Ghana,1330,Upper East,16643,Builsa,1719,Fumbisi,10.4510501,-1.3059599
GHA,RBD,94,Ghana,1330,Upper East,0,,1720,Garu,10.8535609,-0.1799368
GHA,RBD,94,Ghana,1330,Upper East,0,,1732,Navrongo,10.8940247,-1.0921473
GHA,RBD,94,Ghana,1331,Upper West,16645,Jirapa/Lambussie,1722,Jirapa,10.5237742,-2.7033575
GHA,RBD,94,Ghana,1331,Upper West,16646,Lawra,1729,Lawra,10.6458978,-2.8826534
GHA,RBD,94,Ghana,1331,Upper West,16647,Nadowli,1730,Nadowli,10.3668941,-2.6636066
GHA,RBD,94,Ghana,1331,Upper West,0,,1736,Tumu,10.8782988,-1.9832594
GHA,RBD,94,Ghana,1331,Upper West,16649,Wa,222,Wa,10.05,-2.483333
GHA,RBD,94,Ghana,1331,Upper West,0,,1737,Wichau,9.82602,-2.68043
GHA,RBD,94,Ghana,1332,Volta,0,,1718,Dambai,8.0601167,0.1846217
GHA,RBD,94,Ghana,1332,Volta,16651,Ho,219,Ho,6.6,0.466667
GHA,RBD,94,Ghana,1332,Volta,16654,Kadjebi,1723,Kadjebi,7.5298852,0.4738293
GHA,RBD,94,Ghana,1332,Volta,16655,Kete-Krachi,1725,Kete Krachi,7.8014452,-0.0513246
GHA,RBD,94,Ghana,1332,Volta,0,,1728,Kpassa,8.4654248,0.3592132
GHA,RBD,94,Ghana,1332,Volta,16658,Nkwanta,1733,Nkwanta,8.2603111,0.5221093
GHA,RBD,94,Ghana,1333,Western,16670,Shama Ahanta East,211,Sekondi/Takoradi,4.933333,-1.7
GIN,RBD,106,Guinea,40700,Boke,40709,Boke,1639,Boke,10.9333333,-14.3
GIN,RBD,106,Guinea,40700,Boke,40711,Koundara,1574,Koundara,12.4833333,-13.3
GIN,RBD,106,Guinea,40700,Boke,40709,Boke,1771,Tanene,11.0128076,-14.2410476
GIN,RBD,106,Guinea,40701,Conakry,40716,Ratoma,356,Concasseur,9.583333,-13.65
GIN,RBD,106,Guinea,40701,Conakry,40714,Matam,1571,Madina,9.54,-13.66
GIN,RBD,106,Guinea,40701,Conakry,40714,Matam,354,Yeguema,9.566666603,-13.63333321
GIN,RBD,106,Guinea,40701,Conakry,40715,Matoto,355,Yimbaya marche,9.586111069,-13.59555626
GIN,RBD,106,Guinea,40702,Faranah,40719,Faranah,1769,Faranah,10.0451022,-10.7492466
GIN,RBD,106,Guinea,40702,Faranah,40720,Kissidougou,1770,Kissidougou,9.1914538,-10.1143176
GIN,RBD,106,Guinea,40703,Kankan,40721,Kankan,357,Dibida,10.383333,-9.3
GIN,RBD,106,Guinea,40703,Kankan,40721,Kankan,358,Grand marche,10.373957,-9.2961446
GIN,RBD,106,Guinea,40704,Kindia,40730,Kindia,1767,Kindia,10.0406725,-12.8629885
GIN,RBD,106,Guinea,40705,Labe,40733,Labe,1573,Marche central,7.747221947,-8.823888779
GIN,RBD,106,Guinea,40706,Mamou,40738,Mamou,1768,Mamou,10.5736024,-11.8891721
GNB,RBD,105,Guinea-Bissau,1392,Sector Autonomo De Bissau,17101,Sector Autonomo De Bissau,227,Bandim,11.85,-15.6
LBR,RBD,144,Liberia,1814,Bomi,147256,$Senjeh,237,Tubmanburg,6.870833,-10.817222
LBR,RBD,144,Liberia,1815,Bong,39175,Jorquelleh,240,Gbarnga,6.995556,-9.472222
LBR,RBD,144,Liberia,1816,Gbarpolu,0,,1809,Bopolu,7.0667,-10.4875
LBR,RBD,144,Liberia,1816,Gbarpolu,0,,1811,Gbarma,6.99472,-10.78833
LBR,RBD,144,Liberia,1817,Grand Bassa,147175,$Commonwealth B,241,Buchanan,5.911111,-10.0625
LBR,RBD,144,Liberia,1818,Grand Cape Mount,39195,Tewor,242,Bo Waterside,7.010556,-11.3725
LBR,RBD,144,Liberia,1819,Grand Gedeh,147156,$B'hai,631,Toe Town,6.4,-8.55
LBR,RBD,144,Liberia,1819,Grand Gedeh,39198,Tchien,239,Zwedru,6.066667,-8.128056
LBR,RBD,144,Liberia,1820,Grand Kru,147157,$Barclayville,1808,Barclayville,4.67651,-8.23353
LBR,RBD,144,Liberia,1821,Lofa,39203,Foya,243,Foya,8.273056,-10.31
LBR,RBD,144,Liberia,1821,Lofa,39207,Voinjama,238,Voinjama,8.421944,-9.747778
LBR,RBD,144,Liberia,1822,Margibi,39211,Kakata,1743,Kakata,6.5302704,-10.3573425
LBR,RBD,144,Liberia,1823,Maryland,147285,$Harper,1747,Harper,4.37575,-7.71729
LBR,RBD,144,Liberia,1823,Maryland,39214,Pleebo/Sodoken,244,Pleebo,4.589167,-7.6725
LBR,RBD,144,Liberia,1824,Montserrado,39216,Greater Monrovia,1742,Duala,6.3774,-10.78437
LBR,RBD,144,Liberia,1824,Montserrado,39216,Greater Monrovia,245,Red Light,6.275556,-10.717778
LBR,RBD,144,Liberia,1825,Nimba,147193,$Garr-Bain,1744,Ganta,7.235,-8.98444
LBR,RBD,144,Liberia,1825,Nimba,147229,$Leewehpea-Mahn,246,Saclepea,7.109444,-8.840556
LBR,RBD,144,Liberia,1827,River Gee,147284,$Potupo,1745,Fish Town,5.19684,-7.87466
LBR,RBD,144,Liberia,1827,River Gee,39226,#Webbo,1746,Tuobo-Gbaweeleken,5.023461667,-7.65829333
LBR,RBD,144,Liberia,1826,Rivercess,147289,$Zarflahn,1810,Cestos City,5.46,-9.58278
LBR,RBD,144,Liberia,1828,Sinoe,39231,Greenville,1748,Greenville,5.01111,-9.03889
MLI,RBD,155,Mali,1926,Bamako,81878,$Bamako,858,Badalabougou,12.623519,-7.983829
MLI,RBD,155,Mali,1926,Bamako,81878,$Bamako,247,Bamako,12.65,-8
MLI,RBD,155,Mali,1926,Bamako,81878,$Bamako,872,Djikoroni,12.599692,-8.013874
MLI,RBD,155,Mali,1926,Bamako,81878,$Bamako,875,Fadjiguila,12.65,-8
MLI,RBD,155,Mali,1926,Bamako,81878,$Bamako,887,Lafiabougou,12.637,-8.0441
MLI,RBD,155,Mali,1926,Bamako,81878,$Bamako,890,Magnambougou,12.618449,-7.948848
MLI,RBD,155,Mali,1926,Bamako,81878,$Bamako,891,Medine,12.65,-8
MLI,RBD,155,Mali,1926,Bamako,81878,$Bamako,896,Niamakoro,12.581146,-7.959581
MLI,RBD,155,Mali,1926,Bamako,81878,$Bamako,253,Niarela,12.65,-8
MLI,RBD,155,Mali,1926,Bamako,81878,$Bamako,899,Ouolofobougou,12.65,-8.016667
MLI,RBD,155,Mali,1926,Bamako,81878,$Bamako,906,Sogoniko,12.606359,-7.964486
MLI,RBD,155,Mali,1927,Gao,19372,Ansongo,857,Ansongo,15.6597,0.5022
MLI,RBD,155,Mali,1927,Gao,19374,Gao,248,Gao,16.271667,-0.044722
MLI,RBD,155,Mali,1928,Kayes,19380,Kita,859,Badinko,12.966667,-9.216667
MLI,RBD,155,Mali,1928,Kayes,19377,Diema,867,Diema,14.5390184,-9.1926741
MLI,RBD,155,Mali,1928,Kayes,19378,Kayes,249,Kayes Centre,14.4417,-11.4341
MLI,RBD,155,Mali,1928,Kayes,19378,Kayes,879,Kayes N'Dy,14.4417,-11.4341
MLI,RBD,155,Mali,1928,Kayes,19378,Kayes,880,Kayes Plateau,14.4417,-11.4341
MLI,RBD,155,Mali,1928,Kayes,19380,Kita,881,Kita,13.0349,-9.4895
MLI,RBD,155,Mali,1928,Kayes,19381,Nioro,898,Nioro,15.229317,-9.592771
MLI,RBD,155,Mali,1929,Kidal,19384,Kidal,250,Kidal,18.441111,1.407778
MLI,RBD,155,Mali,1930,Koulikoro,19388,Dioila,868,Dioila,12.48219967,-6.791100025
MLI,RBD,155,Mali,1930,Koulikoro,19390,Kati,876,Faladie,13.1353935,-8.3348543
MLI,RBD,155,Mali,1930,Koulikoro,19392,Koulikoro,877,Fana,13.1906,-7.6663
MLI,RBD,155,Mali,1930,Koulikoro,19390,Kati,1682,Kati,12.7453724,-8.0738001
MLI,RBD,155,Mali,1930,Koulikoro,19391,Kolokani,1814,Kolokani,13.57556667,-8.031683333
MLI,RBD,155,Mali,1930,Koulikoro,19392,Koulikoro,251,Koulikoro Ba,12.887646,-7.544188
MLI,RBD,155,Mali,1930,Koulikoro,19392,Koulikoro,882,Koulikoro Gare,12.887646,-7.544188
MLI,RBD,155,Mali,1930,Koulikoro,19389,Kangaba,1812,Kouremale,11.9527363,-8.7825418
MLI,RBD,155,Mali,1930,Koulikoro,19393,Nara,895,Nara,15.168751,-7.28466
MLI,RBD,155,Mali,1930,Koulikoro,19390,Kati,1813,Ouelessebougou,11.98908333,-7.911933333
MLI,RBD,155,Mali,1930,Koulikoro,19392,Koulikoro,905,Sirakorola,13.2862,-7.5681
MLI,RBD,155,Mali,1931,Mopti,19394,Bandiagara,860,Bandiagara,14.347998,-3.608787
MLI,RBD,155,Mali,1931,Mopti,19395,Bankass,861,Bankass,14.077498,-3.515944
MLI,RBD,155,Mali,1931,Mopti,19395,Bankass,865,Diallassagou,13.7377,-3.6265
MLI,RBD,155,Mali,1931,Mopti,19396,Djenne,871,Djenne,13.9045,-4.5599
MLI,RBD,155,Mali,1931,Mopti,19398,Koro,1817,Koro,14.06471667,-3.07965
MLI,RBD,155,Mali,1931,Mopti,19395,Bankass,883,Koulogon,13.7377,-3.6265
MLI,RBD,155,Mali,1931,Mopti,19399,Mopti,252,Mopti Digue,14.489094,-4.192827
MLI,RBD,155,Mali,1931,Mopti,19399,Mopti,893,Mopti Guangal,14.489094,-4.192827
MLI,RBD,155,Mali,1932,Segou,19403,Bla,862,Bla,12.950069,-5.76024
MLI,RBD,155,Mali,1932,Segou,19405,Niono,864,Diakawere,14.43840027,-5.999599934
MLI,RBD,155,Mali,1932,Segou,19402,Baroueli,869,Dioro,12.8292,-6.4965
MLI,RBD,155,Mali,1932,Segou,19405,Niono,873,Dogofri,14.8059,-6.0182
MLI,RBD,155,Mali,1932,Segou,19403,Bla,874,Dougouolo,12.933803,-5.565329
MLI,RBD,155,Mali,1932,Segou,19407,Segou,878,Fatine,13.57035542,-5.386962891
MLI,RBD,155,Mali,1932,Segou,19405,Niono,1818,Kourouma,14.64576667,-6.000583333
MLI,RBD,155,Mali,1932,Segou,19404,Macina,911,Macina,13.9951,-5.7337
MLI,RBD,155,Mali,1932,Segou,19404,Macina,892,Monimpebougou,14.14750004,-5.521666527
MLI,RBD,155,Mali,1932,Segou,19405,Niono,897,Niono,14.2526,-5.993
MLI,RBD,155,Mali,1932,Segou,19406,San,900,San,13.303346,-4.895615
MLI,RBD,155,Mali,1932,Segou,19407,Segou,902,Segou Chateau,13.43169975,-6.21570015
MLI,RBD,155,Mali,1932,Segou,19405,Niono,903,Shiango,14.3985,-5.9753
MLI,RBD,155,Mali,1932,Segou,19405,Niono,907,Sokolo,14.7328,-6.1219
MLI,RBD,155,Mali,1932,Segou,19403,Bla,909,Touna,13.1173,-5.8303
MLI,RBD,155,Mali,1933,Sikasso,19409,Bougouni,863,Bougouni,11.416988,-7.478992
MLI,RBD,155,Mali,1933,Sikasso,19415,Yorosso,1819,Kifosso,12.4997184,-4.9013473
MLI,RBD,155,Mali,1933,Sikasso,19409,Bougouni,884,Koumantou,11.407198,-6.846836
MLI,RBD,155,Mali,1933,Sikasso,19415,Yorosso,885,Koury,12.1832,-4.803
MLI,RBD,155,Mali,1933,Sikasso,19412,Koutiala,886,Koutiala,12.391726,-5.464209
MLI,RBD,155,Mali,1933,Sikasso,19410,Kadiolo,889,Loulouni,10.916667,-5.666667
MLI,RBD,155,Mali,1933,Sikasso,19412,Koutiala,894,M'Pessoba,12.67260265,-5.715629101
MLI,RBD,155,Mali,1933,Sikasso,19412,Koutiala,901,Segou Centre,12.6666202,-5.71682
MLI,RBD,155,Mali,1933,Sikasso,19413,Sikasso,256,Sikasso Centre,11.3135,-5.6697
MLI,RBD,155,Mali,1933,Sikasso,19413,Sikasso,904,Sikasso Medine,11.3135004,-5.669700146
MLI,RBD,155,Mali,1933,Sikasso,19414,Yanfolila,1815,Yanfolila,11.17731667,-8.154583333
MLI,RBD,155,Mali,1933,Sikasso,19415,Yorosso,1816,Yorosso,12.3555,-4.77905
MLI,RBD,155,Mali,1933,Sikasso,19413,Sikasso,910,Zangasso,11.5782,-6.0273
MLI,RBD,155,Mali,1934,Tombouctou,19417,Goundam,870,Dire,16.2684613,-3.6217802
MLI,RBD,155,Mali,1934,Tombouctou,19419,Niafunke,888,Lere,15.7184406,-4.9013473
MLI,RBD,155,Mali,1934,Tombouctou,19420,Tombouctou,255,Tombouctou,16.770456,-3.005588
MLI,RBD,155,Mali,1934,Tombouctou,19417,Goundam,908,Tonka,16.128863,-3.747765
MRT,RBD,159,Mauritania,2004,Adrar,19490,Aoujeft,696,Aoujeft,19.962222,-13.059444
MRT,RBD,159,Mauritania,2004,Adrar,19491,Atar,1613,Atar,20.51091,-13.04978
MRT,RBD,159,Mauritania,2004,Adrar,19493,#Ouadane,1626,Ouadane,20.927666,-11.621376
MRT,RBD,159,Mauritania,2005,Assaba,19494,Barkeol,1614,Barkeol,16.640389,-12.498493
MRT,RBD,159,Mauritania,2005,Assaba,19497,Kankossa,1357,Kankossa,15.938907,-11.527006
MRT,RBD,159,Mauritania,2005,Assaba,19498,Kiffa,1617,Kiffa,16.617069,-11.40388
MRT,RBD,159,Mauritania,2006,Brakna,19499,Aleg,1612,Aleg,17.0516148,-13.9114989
MRT,RBD,159,Mauritania,2006,Brakna,19501,Boghe,689,Boghe,16.5950699,-14.2599437
MRT,RBD,159,Mauritania,2006,Brakna,19503,Maghta Lahjar,690,Magta-lahjar,17.52,-13.1
MRT,RBD,159,Mauritania,2006,Brakna,19502,M'Bagne,1620,Mbagne,16.15177,-13.77648
MRT,RBD,159,Mauritania,2007,Dakhlet-Nouadhibou,19504,Nouadhibou,1625,Nouadhibou,20.9025,-17.042222
MRT,RBD,159,Mauritania,2008,Gorgol,19505,Kaedi,1618,Lexeiba1,16.215843,-13.144934
MRT,RBD,159,Mauritania,2008,Gorgol,19507,Maghama,1619,Maghama,15.509153,-12.850055
MRT,RBD,159,Mauritania,2008,Gorgol,19506,M'Bout,1621,Mbout,16.02294,-12.57946
MRT,RBD,159,Mauritania,2008,Gorgol,19505,Kaedi,694,Toufounde-Cive,15.65,-13.2166667
MRT,RBD,159,Mauritania,2009,Guidimakha,19510,Selibaby,1615,Djougountourou,14.770003,-12.250899
MRT,RBD,159,Mauritania,2009,Guidimakha,19509,Ould Yenge,1627,Ould Yenge,15.52,-11.72
MRT,RBD,159,Mauritania,2009,Guidimakha,19510,Selibaby,1629,Selibaby,15.158946,-12.182897
MRT,RBD,159,Mauritania,2009,Guidimakha,19510,Selibaby,1637,Wompou,15.131041,-12.72555
MRT,RBD,159,Mauritania,2010,Hodh Ech Chargi,19511,Amourj,695,Adel Bagrou,15.4975,-6.950556
MRT,RBD,159,Mauritania,2010,Hodh Ech Chargi,19514,Nema,1624,Nema,16.6162,-7.2535
MRT,RBD,159,Mauritania,2010,Hodh Ech Chargi,19512,Bassikounou,1636,Vassala,15.5571,-5.516
MRT,RBD,159,Mauritania,2011,Hodh El Gharbi,19520,Tintane,1396,Tentane,16.38,-10.17
MRT,RBD,159,Mauritania,2011,Hodh El Gharbi,19520,Tintane,1635,Twil,15.52,-10.13
MRT,RBD,159,Mauritania,2013,Nouakchott,19522,Nouakchott,693,Nouakchott,18.1194444,-16.0405556
MRT,RBD,159,Mauritania,2013,Nouakchott,19522,Nouakchott,1630,Socogim,18.1,-15.95
MRT,RBD,159,Mauritania,2014,Tagant,19523,Moudjeria,692,Moudjeria,17.873645,-12.331847
MRT,RBD,159,Mauritania,2014,Tagant,19525,Tidjikja,1632,Tidjikja,18.555,-11.4256
MRT,RBD,159,Mauritania,2015,Tiris-Zemmour,19528,Zoueratt,1638,Zoueiratt,22.688333,-12.459167
MRT,RBD,159,Mauritania,2016,Trarza,19531,Mederdra,691,Mederdra,16.896389,-15.756111
MRT,RBD,159,Mauritania,2016,Trarza,19530,Keur Macene,1623,Ndiago,16.174692,-16.497448
NER,RBD,181,Niger,2202,Agadez,22553,Tchighozerine,545,Aderbissinat,15.6275,7.8945
NER,RBD,181,Niger,2202,Agadez,22553,Tchighozerine,546,Agadez Commune,16.973333,7.991111
NER,RBD,181,Niger,2202,Agadez,22551,Arlit,548,Arlit,18.736944,7.385278
NER,RBD,181,Niger,2202,Agadez,22553,Tchighozerine,585,Ingall,16.787778,6.934167
NER,RBD,181,Niger,2203,Diffa,22554,Diffa,1281,Chetimari,13.182148,12.422285
NER,RBD,181,Niger,2203,Diffa,22554,Diffa,562,Diffa Commune,13.31536,12.611345
NER,RBD,181,Niger,2203,Diffa,22555,Maine-soroa,579,Goudoumaria,13.7109,11.1885
NER,RBD,181,Niger,2203,Diffa,22555,Maine-soroa,600,Maine Soroa,13.211394,12.0241
NER,RBD,181,Niger,2203,Diffa,22556,N'guigmi,606,Nguigmi,14.249532,13.109211
NER,RBD,181,Niger,2204,Dosso,22557,Birni N'gaoure,554,Birnin Gaoure,13.081729,2.910993
